question_id,doc_id,conflict_type,question,supports_gold_a3,source_a3,label_current
dragged-0350,6,no_conflict,Who is the latest French player to win the Ballon d'Or?,1,derived_stringmatch,correct
dragged-0350,7,no_conflict,Who is the latest French player to win the Ballon d'Or?,0,derived_stringmatch,noise
dragged-0356,0,no_conflict,who won the 2017 open tennis tournament,0,derived_stringmatch,noise
dragged-0356,1,no_conflict,who won the 2017 open tennis tournament,1,derived_stringmatch,correct
dragged-0356,2,no_conflict,who won the 2017 open tennis tournament,0,derived_stringmatch,noise
dragged-0356,3,no_conflict,who won the 2017 open tennis tournament,1,derived_stringmatch,correct
dragged-0356,4,no_conflict,who won the 2017 open tennis tournament,1,derived_stringmatch,correct
dragged-0356,5,no_conflict,who won the 2017 open tennis tournament,1,derived_stringmatch,correct
dragged-0356,6,no_conflict,who won the 2017 open tennis tournament,1,derived_stringmatch,correct
dragged-0356,7,no_conflict,who won the 2017 open tennis tournament,0,derived_stringmatch,noise
dragged-0356,8,no_conflict,who won the 2017 open tennis tournament,1,derived_stringmatch,correct
dragged-0366,0,no_conflict,where do peaches come from,1,derived_stringmatch,correct
dragged-0366,1,no_conflict,where do peaches come from,1,derived_stringmatch,correct
dragged-0366,2,no_conflict,where do peaches come from,1,derived_stringmatch,correct
dragged-0366,3,no_conflict,where do peaches come from,0,derived_stringmatch,noise
dragged-0366,4,no_conflict,where do peaches come from,0,derived_stringmatch,noise
dragged-0366,5,no_conflict,where do peaches come from,0,derived_stringmatch,noise
dragged-0366,6,no_conflict,where do peaches come from,1,derived_stringmatch,correct
dragged-0366,7,no_conflict,where do peaches come from,1,derived_stringmatch,correct
dragged-0366,8,no_conflict,where do peaches come from,1,derived_stringmatch,correct
dragged-0371,0,no_conflict,places with no sales tax,1,derived_stringmatch,correct
dragged-0371,1,no_conflict,places with no sales tax,1,derived_stringmatch,correct
dragged-0371,2,no_conflict,places with no sales tax,0,derived_stringmatch,correct
dragged-0371,3,no_conflict,places with no sales tax,0,derived_stringmatch,noise
dragged-0371,4,no_conflict,places with no sales tax,0,derived_stringmatch,noise
dragged-0371,5,no_conflict,places with no sales tax,0,derived_stringmatch,noise
dragged-0371,6,no_conflict,places with no sales tax,0,derived_stringmatch,noise
dragged-0371,7,no_conflict,places with no sales tax,0,derived_stringmatch,correct
dragged-0371,8,no_conflict,places with no sales tax,0,derived_stringmatch,correct
dragged-0372,0,no_conflict,who signed the declaration of independence,0,derived_stringmatch,correct
dragged-0372,1,no_conflict,who signed the declaration of independence,1,derived_stringmatch,correct
dragged-0372,2,no_conflict,who signed the declaration of independence,0,derived_stringmatch,noise
dragged-0372,3,no_conflict,who signed the declaration of independence,0,derived_stringmatch,noise
dragged-0372,4,no_conflict,who signed the declaration of independence,0,derived_stringmatch,noise
dragged-0372,5,no_conflict,who signed the declaration of independence,0,derived_stringmatch,correct
dragged-0372,6,no_conflict,who signed the declaration of independence,0,derived_stringmatch,correct
dragged-0372,7,no_conflict,who signed the declaration of independence,0,derived_stringmatch,noise
dragged-0372,8,no_conflict,who signed the declaration of independence,0,derived_stringmatch,correct
dragged-0373,0,no_conflict,in which sea pearl is found,1,derived_stringmatch,correct
dragged-0373,1,no_conflict,in which sea pearl is found,1,derived_stringmatch,correct
dragged-0373,2,no_conflict,in which sea pearl is found,1,derived_stringmatch,correct
dragged-0373,3,no_conflict,in which sea pearl is found,1,derived_stringmatch,correct
dragged-0373,4,no_conflict,in which sea pearl is found,0,derived_stringmatch,noise
dragged-0373,5,no_conflict,in which sea pearl is found,0,derived_stringmatch,noise
dragged-0373,6,no_conflict,in which sea pearl is found,1,derived_stringmatch,correct
dragged-0373,7,no_conflict,in which sea pearl is found,1,derived_stringmatch,correct
dragged-0373,8,no_conflict,in which sea pearl is found,1,derived_stringmatch,correct
dragged-0374,0,no_conflict,Can women attend universities in Afghanistan?,,undetermined,correct
dragged-0374,1,no_conflict,Can women attend universities in Afghanistan?,,undetermined,correct
dragged-0374,2,no_conflict,Can women attend universities in Afghanistan?,,undetermined,correct
dragged-0374,3,no_conflict,Can women attend universities in Afghanistan?,,undetermined,noise
dragged-0374,4,no_conflict,Can women attend universities in Afghanistan?,,undetermined,correct
dragged-0374,5,no_conflict,Can women attend universities in Afghanistan?,,undetermined,correct
dragged-0374,6,no_conflict,Can women attend universities in Afghanistan?,,undetermined,correct
dragged-0374,7,no_conflict,Can women attend universities in Afghanistan?,,undetermined,noise
dragged-0374,8,no_conflict,Can women attend universities in Afghanistan?,,undetermined,correct
dragged-0376,0,no_conflict,How many UC schools are there in the United States?,,undetermined,correct
dragged-0376,1,no_conflict,How many UC schools are there in the United States?,,undetermined,noise
dragged-0376,2,no_conflict,How many UC schools are there in the United States?,,undetermined,correct
dragged-0376,3,no_conflict,How many UC schools are there in the United States?,,undetermined,noise
dragged-0376,4,no_conflict,How many UC schools are there in the United States?,,undetermined,correct
dragged-0376,5,no_conflict,How many UC schools are there in the United States?,,undetermined,noise
dragged-0376,6,no_conflict,How many UC schools are there in the United States?,,undetermined,noise
dragged-0376,7,no_conflict,How many UC schools are there in the United States?,,undetermined,correct
dragged-0376,8,no_conflict,How many UC schools are there in the United States?,,undetermined,noise
dragged-0379,0,no_conflict,Were radios used in the Trenches during World War I?,,undetermined,noise
dragged-0379,1,no_conflict,Were radios used in the Trenches during World War I?,,undetermined,noise
dragged-0379,2,no_conflict,Were radios used in the Trenches during World War I?,,undetermined,noise
dragged-0379,3,no_conflict,Were radios used in the Trenches during World War I?,,undetermined,noise
dragged-0379,4,no_conflict,Were radios used in the Trenches during World War I?,,undetermined,noise
dragged-0379,5,no_conflict,Were radios used in the Trenches during World War I?,,undetermined,noise
dragged-0382,0,no_conflict,How old is the latest American Nobel laureate in Physics?,,undetermined,noise
dragged-0382,1,no_conflict,How old is the latest American Nobel laureate in Physics?,,undetermined,noise
dragged-0382,2,no_conflict,How old is the latest American Nobel laureate in Physics?,,undetermined,noise
dragged-0382,3,no_conflict,How old is the latest American Nobel laureate in Physics?,,undetermined,correct
dragged-0382,4,no_conflict,How old is the latest American Nobel laureate in Physics?,,undetermined,noise
dragged-0382,5,no_conflict,How old is the latest American Nobel laureate in Physics?,,undetermined,noise
dragged-0382,6,no_conflict,How old is the latest American Nobel laureate in Physics?,,undetermined,noise
dragged-0382,7,no_conflict,How old is the latest American Nobel laureate in Physics?,,undetermined,noise
dragged-0382,8,no_conflict,How old is the latest American Nobel laureate in Physics?,,undetermined,noise
dragged-0382,9,no_conflict,How old is the latest American Nobel laureate in Physics?,,undetermined,noise
dragged-0388,0,no_conflict,Who is the latest winner of the Formula 1 world championship?,1,derived_stringmatch,correct
dragged-0388,1,no_conflict,Who is the latest winner of the Formula 1 world championship?,1,derived_stringmatch,correct
dragged-0388,2,no_conflict,Who is the latest winner of the Formula 1 world championship?,0,derived_stringmatch,noise
dragged-0388,3,no_conflict,Who is the latest winner of the Formula 1 world championship?,1,derived_stringmatch,correct
dragged-0388,4,no_conflict,Who is the latest winner of the Formula 1 world championship?,0,derived_stringmatch,noise
dragged-0388,5,no_conflict,Who is the latest winner of the Formula 1 world championship?,0,derived_stringmatch,noise
dragged-0388,6,no_conflict,Who is the latest winner of the Formula 1 world championship?,1,derived_stringmatch,correct
dragged-0388,7,no_conflict,Who is the latest winner of the Formula 1 world championship?,1,derived_stringmatch,correct
dragged-0388,8,no_conflict,Who is the latest winner of the Formula 1 world championship?,1,derived_stringmatch,correct
dragged-0388,9,no_conflict,Who is the latest winner of the Formula 1 world championship?,1,derived_stringmatch,correct
dragged-0389,0,no_conflict,What is King Gizzard’s most recent studio album?,0,derived_stringmatch,correct
dragged-0389,1,no_conflict,What is King Gizzard’s most recent studio album?,0,derived_stringmatch,correct
dragged-0389,2,no_conflict,What is King Gizzard’s most recent studio album?,0,derived_stringmatch,noise
dragged-0389,3,no_conflict,What is King Gizzard’s most recent studio album?,0,derived_stringmatch,correct
dragged-0389,4,no_conflict,What is King Gizzard’s most recent studio album?,0,derived_stringmatch,noise
dragged-0389,5,no_conflict,What is King Gizzard’s most recent studio album?,0,derived_stringmatch,noise
dragged-0389,6,no_conflict,What is King Gizzard’s most recent studio album?,0,derived_stringmatch,noise
dragged-0389,7,no_conflict,What is King Gizzard’s most recent studio album?,0,derived_stringmatch,correct
dragged-0389,8,no_conflict,What is King Gizzard’s most recent studio album?,0,derived_stringmatch,correct
dragged-0391,0,no_conflict,Which country is currently at the top rank at the FIBA Men's World Ranking?,1,derived_stringmatch,correct
dragged-0391,1,no_conflict,Which country is currently at the top rank at the FIBA Men's World Ranking?,0,derived_stringmatch,noise
dragged-0391,2,no_conflict,Which country is currently at the top rank at the FIBA Men's World Ranking?,1,derived_stringmatch,correct
dragged-0391,3,no_conflict,Which country is currently at the top rank at the FIBA Men's World Ranking?,1,derived_stringmatch,correct
dragged-0391,4,no_conflict,Which country is currently at the top rank at the FIBA Men's World Ranking?,1,derived_stringmatch,correct
dragged-0391,5,no_conflict,Which country is currently at the top rank at the FIBA Men's World Ranking?,0,derived_stringmatch,noise
dragged-0391,6,no_conflict,Which country is currently at the top rank at the FIBA Men's World Ranking?,1,derived_stringmatch,correct
dragged-0391,7,no_conflict,Which country is currently at the top rank at the FIBA Men's World Ranking?,1,derived_stringmatch,noise
dragged-0391,8,no_conflict,Which country is currently at the top rank at the FIBA Men's World Ranking?,1,derived_stringmatch,correct
dragged-0399,0,no_conflict,Is Pluto a planet?,,undetermined,correct
dragged-0399,1,no_conflict,Is Pluto a planet?,,undetermined,correct
dragged-0399,2,no_conflict,Is Pluto a planet?,,undetermined,correct
dragged-0399,3,no_conflict,Is Pluto a planet?,,undetermined,correct
dragged-0399,4,no_conflict,Is Pluto a planet?,,undetermined,correct
dragged-0400,0,no_conflict,How many children does Leonardo DiCaprio have?,,undetermined,noise
dragged-0400,1,no_conflict,How many children does Leonardo DiCaprio have?,,undetermined,noise
dragged-0400,2,no_conflict,How many children does Leonardo DiCaprio have?,,undetermined,noise
dragged-0400,3,no_conflict,How many children does Leonardo DiCaprio have?,,undetermined,noise
dragged-0400,4,no_conflict,How many children does Leonardo DiCaprio have?,,undetermined,correct
dragged-0400,5,no_conflict,How many children does Leonardo DiCaprio have?,,undetermined,noise
dragged-0400,6,no_conflict,How many children does Leonardo DiCaprio have?,,undetermined,noise
dragged-0400,7,no_conflict,How many children does Leonardo DiCaprio have?,,undetermined,noise
dragged-0400,8,no_conflict,How many children does Leonardo DiCaprio have?,,undetermined,noise
dragged-0407,0,no_conflict,Does champagne come solely from France?,,undetermined,noise
dragged-0407,1,no_conflict,Does champagne come solely from France?,,undetermined,noise
dragged-0407,2,no_conflict,Does champagne come solely from France?,,undetermined,noise
dragged-0407,3,no_conflict,Does champagne come solely from France?,,undetermined,noise
dragged-0407,4,no_conflict,Does champagne come solely from France?,,undetermined,noise
dragged-0407,5,no_conflict,Does champagne come solely from France?,,undetermined,noise
dragged-0407,6,no_conflict,Does champagne come solely from France?,,undetermined,noise
dragged-0407,7,no_conflict,Does champagne come solely from France?,,undetermined,noise
dragged-0407,8,no_conflict,Does champagne come solely from France?,,undetermined,noise
dragged-0407,9,no_conflict,Does champagne come solely from France?,,undetermined,noise
dragged-0407,10,no_conflict,Does champagne come solely from France?,,undetermined,noise
dragged-0408,0,no_conflict,Does teething cause fever in infants?,,undetermined,correct
dragged-0408,1,no_conflict,Does teething cause fever in infants?,,undetermined,correct
dragged-0408,2,no_conflict,Does teething cause fever in infants?,,undetermined,correct
dragged-0408,3,no_conflict,Does teething cause fever in infants?,,undetermined,correct
dragged-0408,4,no_conflict,Does teething cause fever in infants?,,undetermined,correct
dragged-0408,5,no_conflict,Does teething cause fever in infants?,,undetermined,correct
dragged-0408,6,no_conflict,Does teething cause fever in infants?,,undetermined,correct
dragged-0413,0,no_conflict,Who created the post of collecter in india?,0,derived_stringmatch,noise
dragged-0413,1,no_conflict,Who created the post of collecter in india?,0,derived_stringmatch,noise
dragged-0413,2,no_conflict,Who created the post of collecter in india?,0,derived_stringmatch,noise
dragged-0413,3,no_conflict,Who created the post of collecter in india?,0,derived_stringmatch,noise
dragged-0413,4,no_conflict,Who created the post of collecter in india?,1,derived_stringmatch,correct
dragged-0413,5,no_conflict,Who created the post of collecter in india?,1,derived_stringmatch,correct
dragged-0413,6,no_conflict,Who created the post of collecter in india?,1,derived_stringmatch,correct
dragged-0413,7,no_conflict,Who created the post of collecter in india?,0,derived_stringmatch,noise
dragged-0413,8,no_conflict,Who created the post of collecter in india?,0,derived_stringmatch,noise
dragged-0417,0,no_conflict,Who sang the song good morning good morning?,0,derived_stringmatch,noise
dragged-0417,1,no_conflict,Who sang the song good morning good morning?,0,derived_stringmatch,noise
dragged-0417,2,no_conflict,Who sang the song good morning good morning?,0,derived_stringmatch,correct
dragged-0417,3,no_conflict,Who sang the song good morning good morning?,0,derived_stringmatch,noise
dragged-0417,4,no_conflict,Who sang the song good morning good morning?,0,derived_stringmatch,noise
dragged-0417,5,no_conflict,Who sang the song good morning good morning?,1,derived_stringmatch,correct
dragged-0417,6,no_conflict,Who sang the song good morning good morning?,0,derived_stringmatch,noise
dragged-0417,7,no_conflict,Who sang the song good morning good morning?,0,derived_stringmatch,noise
dragged-0417,8,no_conflict,Who sang the song good morning good morning?,0,derived_stringmatch,noise
dragged-0417,9,no_conflict,Who sang the song good morning good morning?,0,derived_stringmatch,noise
dragged-0418,0,no_conflict,where in the bible is the book of revelation?,0,derived_stringmatch,noise
dragged-0418,1,no_conflict,where in the bible is the book of revelation?,0,derived_stringmatch,noise
dragged-0418,2,no_conflict,where in the bible is the book of revelation?,0,derived_stringmatch,noise
dragged-0418,3,no_conflict,where in the bible is the book of revelation?,0,derived_stringmatch,correct
dragged-0418,4,no_conflict,where in the bible is the book of revelation?,0,derived_stringmatch,noise
dragged-0418,5,no_conflict,where in the bible is the book of revelation?,0,derived_stringmatch,correct
dragged-0418,6,no_conflict,where in the bible is the book of revelation?,0,derived_stringmatch,correct
dragged-0418,7,no_conflict,where in the bible is the book of revelation?,0,derived_stringmatch,noise
dragged-0418,8,no_conflict,where in the bible is the book of revelation?,0,derived_stringmatch,noise
dragged-0419,0,no_conflict,who got the first arjun award in athletics?,0,derived_stringmatch,noise
dragged-0419,1,no_conflict,who got the first arjun award in athletics?,1,derived_stringmatch,correct
dragged-0419,2,no_conflict,who got the first arjun award in athletics?,0,derived_stringmatch,noise
dragged-0419,3,no_conflict,who got the first arjun award in athletics?,0,derived_stringmatch,correct
dragged-0419,4,no_conflict,who got the first arjun award in athletics?,0,derived_stringmatch,noise
dragged-0419,5,no_conflict,who got the first arjun award in athletics?,1,derived_stringmatch,correct
dragged-0419,6,no_conflict,who got the first arjun award in athletics?,0,derived_stringmatch,noise
dragged-0419,7,no_conflict,who got the first arjun award in athletics?,0,derived_stringmatch,noise
dragged-0419,8,no_conflict,who got the first arjun award in athletics?,0,derived_stringmatch,noise
dragged-0420,0,no_conflict,Where does most of earths oxygen come from today?,0,derived_stringmatch,correct
dragged-0420,1,no_conflict,Where does most of earths oxygen come from today?,0,derived_stringmatch,correct
dragged-0420,2,no_conflict,Where does most of earths oxygen come from today?,0,derived_stringmatch,noise
dragged-0420,3,no_conflict,Where does most of earths oxygen come from today?,0,derived_stringmatch,correct
dragged-0420,4,no_conflict,Where does most of earths oxygen come from today?,0,derived_stringmatch,noise
dragged-0420,5,no_conflict,Where does most of earths oxygen come from today?,0,derived_stringmatch,noise
dragged-0420,6,no_conflict,Where does most of earths oxygen come from today?,0,derived_stringmatch,noise
dragged-0420,7,no_conflict,Where does most of earths oxygen come from today?,0,derived_stringmatch,correct
dragged-0421,0,no_conflict,who wrote the song photograph by ringo starr?,0,derived_stringmatch,correct
dragged-0421,1,no_conflict,who wrote the song photograph by ringo starr?,0,derived_stringmatch,correct
dragged-0421,2,no_conflict,who wrote the song photograph by ringo starr?,0,derived_stringmatch,correct
dragged-0421,3,no_conflict,who wrote the song photograph by ringo starr?,0,derived_stringmatch,correct
dragged-0421,4,no_conflict,who wrote the song photograph by ringo starr?,0,derived_stringmatch,noise
dragged-0421,5,no_conflict,who wrote the song photograph by ringo starr?,0,derived_stringmatch,correct
dragged-0421,6,no_conflict,who wrote the song photograph by ringo starr?,0,derived_stringmatch,correct
dragged-0421,7,no_conflict,who wrote the song photograph by ringo starr?,0,derived_stringmatch,noise
dragged-0421,8,no_conflict,who wrote the song photograph by ringo starr?,0,derived_stringmatch,correct
dragged-0421,9,no_conflict,who wrote the song photograph by ringo starr?,0,derived_stringmatch,correct
dragged-0423,0,no_conflict,when did the nest 3rd generation come out?,0,derived_stringmatch,noise
dragged-0423,1,no_conflict,when did the nest 3rd generation come out?,0,derived_stringmatch,noise
dragged-0423,2,no_conflict,when did the nest 3rd generation come out?,0,derived_stringmatch,noise
dragged-0423,3,no_conflict,when did the nest 3rd generation come out?,1,derived_stringmatch,correct
dragged-0423,4,no_conflict,when did the nest 3rd generation come out?,0,derived_stringmatch,noise
dragged-0423,5,no_conflict,when did the nest 3rd generation come out?,1,derived_stringmatch,correct
dragged-0423,6,no_conflict,when did the nest 3rd generation come out?,0,derived_stringmatch,noise
dragged-0423,7,no_conflict,when did the nest 3rd generation come out?,0,derived_stringmatch,noise
dragged-0423,8,no_conflict,when did the nest 3rd generation come out?,0,derived_stringmatch,noise
dragged-0424,0,no_conflict,who was the first elected president of pakistan?,0,derived_stringmatch,noise
dragged-0424,1,no_conflict,who was the first elected president of pakistan?,0,derived_stringmatch,noise
dragged-0424,2,no_conflict,who was the first elected president of pakistan?,0,derived_stringmatch,noise
dragged-0424,3,no_conflict,who was the first elected president of pakistan?,1,derived_stringmatch,correct
dragged-0424,4,no_conflict,who was the first elected president of pakistan?,1,derived_stringmatch,correct
dragged-0424,5,no_conflict,who was the first elected president of pakistan?,0,derived_stringmatch,noise
dragged-0424,6,no_conflict,who was the first elected president of pakistan?,0,derived_stringmatch,noise
dragged-0424,7,no_conflict,who was the first elected president of pakistan?,1,derived_stringmatch,correct
dragged-0424,8,no_conflict,who was the first elected president of pakistan?,0,derived_stringmatch,noise
dragged-0424,9,no_conflict,who was the first elected president of pakistan?,0,derived_stringmatch,noise
dragged-0424,10,no_conflict,who was the first elected president of pakistan?,0,derived_stringmatch,noise
dragged-0424,11,no_conflict,who was the first elected president of pakistan?,1,derived_stringmatch,correct
dragged-0424,12,no_conflict,who was the first elected president of pakistan?,0,derived_stringmatch,noise
dragged-0424,13,no_conflict,who was the first elected president of pakistan?,0,derived_stringmatch,noise
dragged-0424,14,no_conflict,who was the first elected president of pakistan?,1,derived_stringmatch,correct
dragged-0424,15,no_conflict,who was the first elected president of pakistan?,0,derived_stringmatch,noise
dragged-0424,16,no_conflict,who was the first elected president of pakistan?,1,derived_stringmatch,correct
dragged-0424,17,no_conflict,who was the first elected president of pakistan?,1,derived_stringmatch,correct
dragged-0425,0,no_conflict,first dynasty to issue gold coins in india?,1,derived_stringmatch,correct
dragged-0425,1,no_conflict,first dynasty to issue gold coins in india?,1,derived_stringmatch,correct
dragged-0425,2,no_conflict,first dynasty to issue gold coins in india?,1,derived_stringmatch,correct
dragged-0425,3,no_conflict,first dynasty to issue gold coins in india?,0,derived_stringmatch,noise
dragged-0425,4,no_conflict,first dynasty to issue gold coins in india?,0,derived_stringmatch,noise
dragged-0425,5,no_conflict,first dynasty to issue gold coins in india?,1,derived_stringmatch,correct
dragged-0425,6,no_conflict,first dynasty to issue gold coins in india?,1,derived_stringmatch,correct
dragged-0425,7,no_conflict,first dynasty to issue gold coins in india?,1,derived_stringmatch,correct
dragged-0427,0,no_conflict,what was the religion in persia before islam?,1,derived_stringmatch,correct
dragged-0427,1,no_conflict,what was the religion in persia before islam?,1,derived_stringmatch,correct
dragged-0427,2,no_conflict,what was the religion in persia before islam?,1,derived_stringmatch,correct
dragged-0427,3,no_conflict,what was the religion in persia before islam?,1,derived_stringmatch,correct
dragged-0427,4,no_conflict,what was the religion in persia before islam?,1,derived_stringmatch,correct
dragged-0427,5,no_conflict,what was the religion in persia before islam?,1,derived_stringmatch,correct
dragged-0427,6,no_conflict,what was the religion in persia before islam?,0,derived_stringmatch,noise
dragged-0427,7,no_conflict,what was the religion in persia before islam?,1,derived_stringmatch,correct
dragged-0427,8,no_conflict,what was the religion in persia before islam?,0,derived_stringmatch,noise
dragged-0428,0,no_conflict,when did the titanic set sail,0,derived_stringmatch,correct
dragged-0428,1,no_conflict,when did the titanic set sail,0,derived_stringmatch,correct
dragged-0428,2,no_conflict,when did the titanic set sail,0,derived_stringmatch,correct
dragged-0428,3,no_conflict,when did the titanic set sail,0,derived_stringmatch,correct
dragged-0428,4,no_conflict,when did the titanic set sail,1,derived_stringmatch,correct
dragged-0428,5,no_conflict,when did the titanic set sail,0,derived_stringmatch,correct
dragged-0428,6,no_conflict,when did the titanic set sail,1,derived_stringmatch,correct
dragged-0428,7,no_conflict,when did the titanic set sail,1,derived_stringmatch,correct
dragged-0428,8,no_conflict,when did the titanic set sail,1,derived_stringmatch,correct
dragged-0429,0,no_conflict,What is the best-selling video game franchise of all time?,1,derived_stringmatch,correct
dragged-0429,1,no_conflict,What is the best-selling video game franchise of all time?,1,derived_stringmatch,correct
dragged-0429,2,no_conflict,What is the best-selling video game franchise of all time?,0,derived_stringmatch,noise
dragged-0429,3,no_conflict,What is the best-selling video game franchise of all time?,0,derived_stringmatch,noise
dragged-0429,4,no_conflict,What is the best-selling video game franchise of all time?,1,derived_stringmatch,correct
dragged-0429,5,no_conflict,What is the best-selling video game franchise of all time?,1,derived_stringmatch,correct
dragged-0429,6,no_conflict,What is the best-selling video game franchise of all time?,0,derived_stringmatch,noise
dragged-0429,7,no_conflict,What is the best-selling video game franchise of all time?,1,derived_stringmatch,correct
dragged-0429,8,no_conflict,What is the best-selling video game franchise of all time?,1,derived_stringmatch,correct
dragged-0430,0,no_conflict,Did flowers exist in the age of dinosaurs?,,undetermined,noise
dragged-0430,1,no_conflict,Did flowers exist in the age of dinosaurs?,,undetermined,noise
dragged-0430,2,no_conflict,Did flowers exist in the age of dinosaurs?,,undetermined,noise
dragged-0430,3,no_conflict,Did flowers exist in the age of dinosaurs?,,undetermined,noise
dragged-0430,4,no_conflict,Did flowers exist in the age of dinosaurs?,,undetermined,noise
dragged-0430,5,no_conflict,Did flowers exist in the age of dinosaurs?,,undetermined,noise
dragged-0430,6,no_conflict,Did flowers exist in the age of dinosaurs?,,undetermined,noise
dragged-0430,7,no_conflict,Did flowers exist in the age of dinosaurs?,,undetermined,noise
dragged-0441,0,no_conflict,Can plants survive without soil?,,undetermined,correct
dragged-0441,1,no_conflict,Can plants survive without soil?,,undetermined,noise
dragged-0441,2,no_conflict,Can plants survive without soil?,,undetermined,noise
dragged-0441,3,no_conflict,Can plants survive without soil?,,undetermined,noise
dragged-0441,4,no_conflict,Can plants survive without soil?,,undetermined,noise
dragged-0441,5,no_conflict,Can plants survive without soil?,,undetermined,noise
dragged-0441,6,no_conflict,Can plants survive without soil?,,undetermined,correct
dragged-0441,7,no_conflict,Can plants survive without soil?,,undetermined,correct
dragged-0441,8,no_conflict,Can plants survive without soil?,,undetermined,noise
dragged-0446,0,no_conflict,Who is the current Prime Minister of Japan?,0,derived_stringmatch,noise
dragged-0446,1,no_conflict,Who is the current Prime Minister of Japan?,0,derived_stringmatch,noise
dragged-0446,2,no_conflict,Who is the current Prime Minister of Japan?,1,derived_stringmatch,correct
dragged-0446,3,no_conflict,Who is the current Prime Minister of Japan?,0,derived_stringmatch,noise
dragged-0446,4,no_conflict,Who is the current Prime Minister of Japan?,1,derived_stringmatch,correct
dragged-0446,5,no_conflict,Who is the current Prime Minister of Japan?,0,derived_stringmatch,correct
dragged-0446,6,no_conflict,Who is the current Prime Minister of Japan?,1,derived_stringmatch,correct
dragged-0446,7,no_conflict,Who is the current Prime Minister of Japan?,1,derived_stringmatch,correct
dragged-0446,8,no_conflict,Who is the current Prime Minister of Japan?,0,derived_stringmatch,correct
dragged-0012,0,outdated,When does this year's Passover start?,0,derived_stringmatch,
dragged-0012,1,outdated,When does this year's Passover start?,0,derived_stringmatch,
dragged-0012,2,outdated,When does this year's Passover start?,0,derived_stringmatch,
dragged-0012,3,outdated,When does this year's Passover start?,0,derived_stringmatch,
dragged-0012,4,outdated,When does this year's Passover start?,0,derived_stringmatch,
dragged-0012,5,outdated,When does this year's Passover start?,0,derived_stringmatch,
dragged-0012,6,outdated,When does this year's Passover start?,0,derived_stringmatch,
dragged-0012,7,outdated,When does this year's Passover start?,1,derived_stringmatch,correct
dragged-0012,8,outdated,When does this year's Passover start?,0,derived_stringmatch,
dragged-0012,9,outdated,When does this year's Passover start?,0,derived_stringmatch,
dragged-0018,0,outdated,how many people in israel per square mile,0,derived_stringmatch,
dragged-0018,1,outdated,how many people in israel per square mile,0,derived_stringmatch,
dragged-0018,2,outdated,how many people in israel per square mile,0,derived_stringmatch,
dragged-0018,3,outdated,how many people in israel per square mile,0,derived_stringmatch,
dragged-0018,4,outdated,how many people in israel per square mile,0,derived_stringmatch,
dragged-0018,5,outdated,how many people in israel per square mile,0,derived_stringmatch,
dragged-0018,6,outdated,how many people in israel per square mile,1,derived_stringmatch,correct
dragged-0018,7,outdated,how many people in israel per square mile,0,derived_stringmatch,
dragged-0018,8,outdated,how many people in israel per square mile,0,derived_stringmatch,
dragged-0021,0,outdated,who is the director of the fbi,0,derived_stringmatch,
dragged-0021,1,outdated,who is the director of the fbi,1,derived_stringmatch,
dragged-0021,2,outdated,who is the director of the fbi,1,derived_stringmatch,correct
dragged-0021,3,outdated,who is the director of the fbi,0,derived_stringmatch,
dragged-0021,4,outdated,who is the director of the fbi,1,derived_stringmatch,
dragged-0021,5,outdated,who is the director of the fbi,1,derived_stringmatch,
dragged-0021,6,outdated,who is the director of the fbi,0,derived_stringmatch,
dragged-0021,7,outdated,who is the director of the fbi,0,derived_stringmatch,
dragged-0021,8,outdated,who is the director of the fbi,1,derived_stringmatch,
dragged-0028,0,outdated,When is the next U.S. federal holiday?,0,derived_stringmatch,
dragged-0028,1,outdated,When is the next U.S. federal holiday?,0,derived_stringmatch,correct
dragged-0028,2,outdated,When is the next U.S. federal holiday?,0,derived_stringmatch,
dragged-0028,3,outdated,When is the next U.S. federal holiday?,0,derived_stringmatch,
dragged-0028,4,outdated,When is the next U.S. federal holiday?,0,derived_stringmatch,
dragged-0028,5,outdated,When is the next U.S. federal holiday?,0,derived_stringmatch,
dragged-0028,6,outdated,When is the next U.S. federal holiday?,0,derived_stringmatch,
dragged-0028,7,outdated,When is the next U.S. federal holiday?,0,derived_stringmatch,
dragged-0028,8,outdated,When is the next U.S. federal holiday?,0,derived_stringmatch,
dragged-0031,0,outdated,Who is the latest winner of The Voice US?,0,derived_stringmatch,
dragged-0031,1,outdated,Who is the latest winner of The Voice US?,0,derived_stringmatch,
dragged-0031,2,outdated,Who is the latest winner of The Voice US?,0,derived_stringmatch,
dragged-0031,3,outdated,Who is the latest winner of The Voice US?,0,derived_stringmatch,
dragged-0031,4,outdated,Who is the latest winner of The Voice US?,1,derived_stringmatch,
dragged-0031,5,outdated,Who is the latest winner of The Voice US?,0,derived_stringmatch,
dragged-0031,6,outdated,Who is the latest winner of The Voice US?,1,derived_stringmatch,
dragged-0031,7,outdated,Who is the latest winner of The Voice US?,1,derived_stringmatch,
dragged-0031,8,outdated,Who is the latest winner of The Voice US?,1,derived_stringmatch,correct
dragged-0031,9,outdated,Who is the latest winner of The Voice US?,1,derived_stringmatch,
dragged-0056,0,outdated,Who won the latest Ballon D'or?,1,derived_stringmatch,correct
dragged-0056,1,outdated,Who won the latest Ballon D'or?,0,derived_stringmatch,
dragged-0056,2,outdated,Who won the latest Ballon D'or?,0,derived_stringmatch,
