question_id,doc_id,conflict_type,question,correct_answer,date,a3,label_llm,supported_answer_llm,label_reviewed,note,text
dragged-0405,7,outdated,How many novels has Stephen King published?,Over 60,,0,correct,more than 60 books,correct,,"Stephen King Books in Order: Complete Author Series Order List Stephen King books in order listed from original date of publication, you ask? This prolific author has written more than 60 books, starting with his first published novel, Carrie, in 1974. The full bibliography of Stephen King novels includes horror, supernatural fiction, suspense, crime, science-fiction, non-fiction, and fantasy novels. So, grab your book reading tracker and get ready to make your own complete list of Stephen King books in order to read! American Vampire Omnibus Road Rage Freebies About Stephen King Stephen King is the author of more than sixty books, all of them worldwide bestsellers. His recent work includes Fairy Tale, Billy Summers, If It Bleeds, The Institute, Elevation, The Outsider, Sleeping Beauties (cowritten with his son Owen King), and the Bill Hodges trilogy: End of Watch, Finders Keepers, and Mr. Mercedes (an Edgar Award winner for Best Novel and a television series streaming on Peacock). His novel 11/22/63 was named a top ten book of 2011 by The New York Times Book Review and won the Los Angeles Times Book Prize for Mystery/Thriller. His epic works The Dark Tower, It, Pet Sematary, Doctor Sleep, and Firestarter are the basis for major motion pictures, with It now the highest-grossing horror film of all time. He is the recipient of the 2020 Audio Publishers Association Lifetime Achievement Award, the 2018 PEN America Literary Service Award, the 2014 National Medal of Arts, and the 2003 National Book Foundation Medal for Distinguished Contribution to American Letters. He lives in Bangor, Maine, with his wife, novelist Tabitha King. Stephen King Printable Reading Checklist If you are like me and looking for a great way to challenge yourself to read all of the Stephen King books in order, Book Nook Prints on Etsy has this fantastic checklist to download."
dragged-0405,9,outdated,How many novels has Stephen King published?,Over 60,2024-05-21,0,noise,,correct,'77 books' ≥ 60 → 'Over 60'과 양립 → 지지,"All 77 Stephen King Books, Ranked Every product was carefully curated by an Esquire editor. We may earn a commission from these links. Here’s how we test products and why you should trust us. There will probably never be another author like Stephen King. I’m not sure there ever could be. Since the publication of his first novel, Carrie, fifty years ago, King has held dominion over the landscape of horror. He arrived during a resurgent interest in all things frightening–following the success of Ira Levin’s Rosemary’s Baby (1967) and William Peter Blatty’s The Exorcist (1971)—and quickly set about reshaping the genre in his own image. King has regularly published two or three books per year, a stream of words flowing incessantly west toward Hollywood. Almost everything he has ever written has been optioned or adapted for the screen, in some cases several times. Such prolificacy has often led to sniffing criticism from those who consider him “merely” a horror writer (as if horror is anything “mere”). But for millions of readers and writers, he is our North Star, our Southern Cross. We navigate by him. I have interviewed hundreds of horror writers from all across the genre’s wide spectrum, and when asked for their inspirations and their gateways to fearful fiction, so many leap immediately to King. Nat Cassidy, author of 2022’s Mary: An Awakening of Terror, put it best, describing King as his “mother tongue.” He is not just a writer; he is an industry, an aesthetic, a genre of one. Of course, in so long and varied a career, there are exhilarating highs, a few bewildering lows, and many unexpected diversions. The following list is an attempt to rank King’s published work in all its darkness, weatherworn beauty, and surprising weirdness. The man has written seventy-seven books, so some nod to brevity is required. Any published stories compiled within a larger collection will not be ranked singularly. That still leaves sixty-plus novels and more than a dozen collections of tales."
dragged-0433,0,outdated,Is the Giant Panda still considered an endangered species?,"No, the Giant Panda is no longer considered an endangered species. It was reclassified as ""vulnerable"" in 2016 by the IUCN.",,0,conflict,“the giant panda remains in the Endangered category on the IUCN Red List of Threatened Species.”,conflict,,"Language Seventy-five percent of bear species threatened with extinction Six out of the world’s eight species of bears are threatened with extinction, according to recent assessments by the IUCN Bear and Polar Bear Specialist Groups. Asia and South America are revealed as the areas most in need of urgent conservation action Photo: David Garshelis The world’s smallest species of bear, the sun bear (Helarctos malayanus), has been classed as Vulnerable, while the giant panda (Ailuropoda melanoleuca) remains in the Endangered category on the IUCN Red List of Threatened Species. The sun bear’s new status has been accepted for inclusion in the 2007 IUCN Red List. The sun bear lives in mainland Southeast Asia, Sumatra and Borneo and was previously listed as Data Deficient, meaning that not enough was known about the species to give it a status on the IUCN Red List. Rob Steinmetz, co-chair of the IUCN Bear Specialist Group’s sun bear expert team, said: “Although we still have lot to learn about the biology and ecology of this species, we are quite certain that it is in trouble. We estimate that sun bears have declined by at least 30% over the past 30 years (three bear generations), and continue to decline at this rate. “Deforestation has reduced both the area and quality of their habitat. Where habitat is now protected, commercial poaching remains a significant threat. We are working with governments, protected area managers, conservation groups and local people to prevent extinctions of the many small, isolated sun bear populations that remain in many parts of Southeast Asia.” The only bear presently considered Endangered is the giant panda. That status remains unchanged despite enormous efforts in China directed towards its conservation, including the establishment of nearly 60 panda reserves, a ban on logging, and widespread reforestation programmes. Dave Garshelis, co-chair of the IUCN Bear Specialist Group, said: “Quite a bit is now known about the ecology of giant pandasand substantial work and expense has been aimed at trying to estimate total numbers of these animals."
dragged-0433,3,outdated,Is the Giant Panda still considered an endangered species?,"No, the Giant Panda is no longer considered an endangered species. It was reclassified as ""vulnerable"" in 2016 by the IUCN.",,0,correct,,correct,,"Previously the subject of laboriously unsuccessful breeding programmes, pandas have benefited from efforts by the Chinese government to protect forests. However, climate change is a looming threat, with more than a third of the panda’s bamboo habitat set to disappear by the end of the century. “This reclassification recognises decades of successful conservation efforts led by the Chinese government and demonstrates that investment in the conservation of iconic species like giant pandas does pay off – and benefits our society as well as species,” said Lo Sze Ping, chief executive of the China office of WWF, which has had a panda as its global logo since 1961. The giant panda has improved from endangered to vulnerable on the IUCN red list. Photograph: IUCN/PA “Everyone should celebrate this achievement, but pandas remain scattered and vulnerable, and much of their habitat is threatened by poorly planned infrastructure projects. And remember: there are still only 1,864 left in the wild.” Australia, a hotspot for species extinctions, has made progress with the bridled nailtail wallaby, which has improved from endangered to vulnerable. But the koala is now listed as vulnerable when previously it wasn’t considered in danger at all, due to habitat loss, forest fires, drought and disease. Elsewhere, the previously abundant plains zebra has moved from least concerned to near threatened due to a spike in hunting for meat and skins. A trio of antelope species found in Africa are also now near threatened for the same reason. “Illegal hunting and habitat loss are still major threats driving many mammal species towards extinction,” said Carlo Rondinini, coordinator of the mammal assessment at Sapienza University of Rome. Two plant species have been rediscovered in Hawaii, which is also the location of the IUCN congress that began on Thursday. Mark’s cyanea and hairy wikstroemia, both endemic to the US state, were both thought to be extinct but small numbers of each species were recently found."
dragged-0433,13,outdated,Is the Giant Panda still considered an endangered species?,"No, the Giant Panda is no longer considered an endangered species. It was reclassified as ""vulnerable"" in 2016 by the IUCN.",,0,correct,"Now, the pandas have been officially labeled as a 'vulnerable' species rather than 'endangered.",correct,,"Giant Pandas Are No Longer Endangered but Are Still in Danger Conservationists got a mixed bag of news following an international group overseeing the world’s species protection initiatives meeting this weekend. On the positive side, officials decided to officially take the giant panda off of the endangered species list, citing steady successes in preserving the bears’ natural habitats. But though this is certainly a small victory, pandas are far from out of the woods when it comes to their species’ long-term survival. For decades, the giant panda was considered one of the world’s most threatened species, thanks to the iconic bear’s rapidly shrinking habitats and rampant poaching for their black-and-white pelts. In the 1990s, the International Union for Conservation of Nature (IUCN) declared giant pandas to be an endangered species as their wild populations dwindled. Since then, reports of wild panda populations appear to have steadily risen by 17 percent over the last 10 years, giving conservationists hope that China’s anti-poaching initiatives and expansion of protected habitats are helping bring the bears back from the brink of extinction, Maddie Stone reports for Gizmodo. Now, the pandas have been officially labeled as a “vulnerable” species rather than “endangered.” However, while recent reports suggest that wild panda populations have risen to more than 2,000 individuals for the first time in decades, some are questioning the decision to downgrade their status. While most conservationists agree that China’s efforts in banning poaching and increasing the panda’s habitats have been paying off, the question is by how much, Christine Dell'Amore reports for National Geographic. ""It is too early to conclude that pandas are actually increasing in the wild—perhaps we are simply getting better at counting wild pandas,"" Marc Brody, senior advisor for conservation at China’s Wolong Nature Reserve tells Dell’Amore. While China now has 67 panda preserves (up from 33 in 2015), many of them are small and fragmented."
dragged-0433,14,outdated,Is the Giant Panda still considered an endangered species?,"No, the Giant Panda is no longer considered an endangered species. It was reclassified as ""vulnerable"" in 2016 by the IUCN.",,0,correct,"Giant pandas are no longer endangered in the wild, but they are still vulnerable.",correct,,"Giant pandas are no longer endangered in the wild, but they are still vulnerable with a population outside captivity of 1,800, Chinese officials have said after years of conservation efforts. The head of the environment ministry’s department of nature and ecology conservation, Cui Shuhong, said the reclassification was the result of “improved living conditions and China’s efforts in keeping their habitats integrated”. He said the announcement reflected China’s national efforts to preserve biodiversity in recent years. The authorities have worked to expand giant pandas’ habitats and replanted bamboo forests to feed them. The number of Siberian tigers, amur leopards, Asian elephants and crested ibis have also “visibly increased” as a result of continuing conservation efforts in recent years, Cui told a press conference this week. This week’s announcement was met with delight on social media. Related hashtags on Weibo have been read nearly 10m times. “Wonderful, wonderful news,” said one post. “It shows all the efforts have been paid off. Well done.” Another urged China’s conservationists to continue their work. “It’s a good start indeed, but there are still threats to these species. Do not relax.” Observers say the issue of conservation also ties into Beijing’s diplomacy in recent months. The foreign ministry spokesperson, Wang Wenbin, said on Thursday that “the concept that lush mountains and clear water are worth their weight in gold and silver has taken root among the public in China. “We stand ready to work with all sides to strengthen international cooperation in ecological preservation and environmental management to jointly,” he said. Pandas, however, still face long-term threats. IUCN has said climate change could destroy more than 35% of their bamboo habitat in the next 80 years."
dragged-0433,15,outdated,Is the Giant Panda still considered an endangered species?,"No, the Giant Panda is no longer considered an endangered species. It was reclassified as ""vulnerable"" in 2016 by the IUCN.",,0,correct,"The giant panda is no longer considered an endangered species, now considered vulnerable.",correct,,"Panda No Longer ‘Endangered’ in IUCN Red List Update The giant panda is no longer considered an endangered species, according to the International Union for Conservation of Nature (IUCN). Instead, their slow growth in numbers means they are now considered “vulnerable.” Eight years after its last assessment, the IUCN updated its “red list” of species at risk of going extinct at the IUCN World Conservation Congress currently being held in Hawaii. The first list was released in 1963 and today contains close to 83,000 species, of which nearly a third are considered threatened. “The story tells us conservation works,” said the IUCN’s Director General Inger Andersen, who added that if people really invest in conservation, they can change the fates of at-risk species. The giant panda has long been a poster child for animal protection efforts. The animals once freely roamed the woods of eastern and southern China, but due to overhunting and habitat loss, there were only about 1,000 animals left by the 1980s. To make matters worse, the animals are notoriously uninterested in mating, although research centers in China have become increasingly adept at encouraging them to pair up. In a previous interview with Sixth Tone, a panda breeding specialist at the China Conservation and Research Center for the Giant Panda said that the center had shifted away from “breeding as many pandas as possible,” adding that panda handlers had become so confident in their abilities that they only allowed the fittest animals to reproduce. According to China’s fourth national giant panda survey, conducted in 2015, decades of conservation efforts have helped increase the number of wild pandas to a total of 1,864. On Monday, the State Forestry Administration (SFA), which oversees animal conservation efforts in China, released a statement obtained by Sixth Tone’s sister publication The Paper. The SFA believes the downgrading of the giant panda’s conservation status to “vulnerable” to be premature, and says the relabeling could mislead people to think that conservation efforts can be dialed down."
dragged-0433,16,outdated,Is the Giant Panda still considered an endangered species?,"No, the Giant Panda is no longer considered an endangered species. It was reclassified as ""vulnerable"" in 2016 by the IUCN.",,0,correct,"the giant panda is no longer considered an endangered species, downgraded to vulnerable.",correct,,"Giant Pandas Are No Longer Considered Endangered Good news for giant pandas (and the people who love them): the International Union for Conservation of Nature (IUCN) no longer considers them to be an endangered species, LiveScience reports. On Sunday, September 4, IUCN announced updates to its Red List of Threatened Species, a comprehensive inventory that details the global conservation status of various animal, plants, and fungi species. According to the organization, the giant pandaâs population numbers have increased enough for the group to downgrade the species as âvulnerable."" Wild giant pandas mostly live in Chinaâs bamboo forests. Threats including poaching and human-caused habitat destructionâwhich drives animals from their homes and also causes food shortagesâpushed the giant panda to the brink of extinction. But due to recent forest protection and reforestation measures, things are looking up: A nationwide census conducted in 2014 found that Chinaâs wild population of adult giant pandas now numbers 1864âa dramatic increase from 1596 in 2004. Add cubs to the mix, and the number rises to 2060. Thanks in part to the World Wildlife Fundâs iconic logo, few endangered species are more recognizable than the adorable giant panda. But the WWF shouldnât consider changing its mascot just yet: Even though its population is rebounding, the IUCN says that the pandaâs habitat and food sources are still threatened by climate change. More than 35 percent of its bamboo habitat could vanish over the next century, they warn. âWhereas the decision to downlist the giant panda to vulnerable is a positive sign confirming that the Chinese governmentâs efforts to conserve this species are effective, it is critically important that these protective measures are continued, and that emerging threats are addressed,â the IUCNâs report concluded."
dragged-0433,18,outdated,Is the Giant Panda still considered an endangered species?,"No, the Giant Panda is no longer considered an endangered species. It was reclassified as ""vulnerable"" in 2016 by the IUCN.",,0,correct,Giant pandas are no longer endangered (reclassified from “endangered” to “vulnerable”).,correct,,"Giant pandas are no longer endangered in China — but keeping the adorable furballs protected isn’t all black and white, officials in the country said this week. The bamboo-munching bear was reclassified from “endangered” to “vulnerable” with 1,800 of the animals outside of captivity — after a beefed-up conservation effort helped revive their population, according to the Guardian. The encouraging news is a result of “improved living conditions and China’s efforts in keeping their habitats integrated,” said Cui Shuhong, head of the environment ministry’s department of nature and ecology conservation. In recent years, China has replanted bamboo forests to help provide the animals with a food source, according to officials. Giant pandas are no longer endangered in China, according to officials in the country. AFP via Getty Images Animal lovers in China took to the social media site Weibo to cheer the “Wonderful, wonderful news” — adding, “It shows all the efforts have been paid off.” But another observer quickly reminded people that the fight isn’t over yet. “It’s a good start indeed, but there are still threats to these species. Do not relax,” they wrote. The reclassification comes five years after the International Union for Conservation of Nature removed giant pandas from its endangered species list — prompting criticism from experts in China, who said the mammals were still at risk of extinction. Giant pandas are considered a national gem in China. Visual China Group via Getty Ima The pandas still face long-term threats due to climate change, with more than 35 percent of their bamboo habitat expected to be destroyed in the next 80 years, IUCN has predicted. The black-eyed animals are considered a national gem in China and have been used as a part of Beijing’s international diplomacy since the 1950s."
dragged-0433,19,outdated,Is the Giant Panda still considered an endangered species?,"No, the Giant Panda is no longer considered an endangered species. It was reclassified as ""vulnerable"" in 2016 by the IUCN.",,0,correct,,correct,,"The total area of these habitats is about 13,000 square km (5,000 square miles), and in recent times periodic mass flowering and die-offs of bamboo have brought starvation for some populations. (Five to 10 years are required for bamboo forests to recover from these natural events.) Since the 1990s China has greatly expanded its conservation efforts, and it now regards the panda as a national treasure. The reserve system has been expanded from 14 sites to more than 40, and cooperative international arrangements were implemented to provide training in reserve management and captive breeding. The panda had long been considered an endangered species by the IUCN, but the environmental organization changed the status of the panda to “vulnerable” in 2016, because of China’s success in restoring bamboo forest habitat. Prior eras of giving pandas as gifts and of short-term commercial loans to zoos have given way to lending agreements that generate funds for preservation of the wild population. More than 120 pandas are maintained in captivity in China, and another 15 to 20 are found in zoos elsewhere. Captive populations are increasing. Su-Lin, the first of the giant pandas to be exhibited in the West, reached the United States as an infant in 1936 and was a popular attraction at the Brookfield Zoo, near Chicago, until its death in 1938. No European observed a live giant panda in the wild until the Walter Stötzner expedition of 1913–15, although Armand David, a Vincentian missionary, discovered some panda furs in 1869. The classification of giant pandas has long been a subject of controversy. Anatomic, behavioral, and biochemical data have been used to place pandas with bears (family Ursidae), with raccoons (Procyonidae), or in a family of their own (Ailuridae)."
dragged-0435,4,outdated,"How many publicly traded American companies have, at any point, had a market capitalization in excess of $3 trillion?",3 companies.,,0,noise,,noise,,"What’s Market Cap? I just read that Apple has a $3 trillion dollar market cap. What does that mean? Signed, Jenny L. Dear Jenny L., Market capitalization, or market cap, is an investing term used to describe the size of a publicly traded company. It’s based on a simple formula that multiplies the number of shares of stock in a company by its share price. Here’s a basic example: Say you have a company with 1,000 shares of stock and each share trades for $10. Then the company’s market cap is $10,000. Apple’s $3 trillion market cap is absolutely astounding. The company has more than 16 billion outstanding shares of stock that during the last calendar year traded as high as $181 and as low as $116. One thing to remember is that a company’s market cap is always changing, along with its share price. In fact, Apple only temporarily reached its $3 trillion market cap on Jan. 3, 2022, when its share price briefly hit $182.86. Then the share price dropped 85 cents, causing the company’s market cap to close the trading day a few billion shy of $3 trillion. Yep, 85 cents add up quickly when multiplied by a number with nine zeros. Nevertheless, Apple is the first U.S. company to reach a $3 trillion valuation. That’s nearly as much as the gross domestic product of neighboring countries Canada and Mexico combined. Not bad for a business started in a garage in 1976. When considering which stocks to buy, investors pay close attention to a company’s market cap because it provides two very important pieces of information – a company’s size and its value. Kind of like house shopping when a homebuyer’s first questions are likely, “How big is the house?” and “What’s the asking price?” Companies can also be grouped into categories based on market cap size as shown below. Market Capitalization Company Valuation Mega Cap More than $200 billion Large Cap $"
dragged-0435,7,outdated,"How many publicly traded American companies have, at any point, had a market capitalization in excess of $3 trillion?",3 companies.,2024-07-30,0,noise,,noise,,"List of public corporations by market capitalization: Explained The world of trading is a complex and intriguing one, with a myriad of terms, concepts, and metrics that traders need to understand. One such term is 'public corporations by market capitalization'. This term refers to a list of companies that are publicly traded, ranked by their total market value. This is a crucial concept for traders as it gives them an insight into the financial health and size of a company, which can greatly influence investment decisions. Market capitalization, often referred to as 'market cap', is the total dollar market value of a company's outstanding shares of stock. It is calculated by multiplying a company's outstanding shares by the current market price of one share. The companies with the largest market cap are typically considered to be the most stable and secure for investment, with less risk of bankruptcy or financial trouble. Understanding Market Capitalization Market capitalization is a key metric in determining the value of a company. It provides an estimate of what a company is worth on the open market, as well as a benchmark for investors to use in comparing the value of different companies. Market cap is often used in financial news and reports to give a sense of a company's size and growth potential. While market cap gives a snapshot of a company's value, it's important to note that it doesn't tell the whole story. It doesn't account for a company's debt or other liabilities and it doesn't give any indication of a company's future performance or growth potential. Therefore, while it's a useful metric, it should be used in conjunction with other financial indicators when evaluating a company's worth. Calculating Market Capitalization Calculating market capitalization is straightforward. It's simply the current share price of a company multiplied by the total number of its outstanding shares. For example, if a company has 1 million shares outstanding and the current share price is $20, the market cap would be $20 million. However, it's important to note that market cap can change frequently as the share price fluctuates. Therefore, the market cap of a company at any given moment may not be the same as it was a day, a week, or a month ago."
dragged-0440,2,outdated,Who is the highest-paid athlete in the world?,Cristiano Ronaldo,,0,noise,,noise,,This is a list of the highest-paid athletes in the world as ranked by Forbes magazine. Contents. 1 2024 list; 2 2023 list; 3 2022 list; 4 2021 list ...
dragged-0448,5,outdated,How many people have been on the International Space Station?,Over 260,,0,noise,,noise,,"THERE ARE 10 HUMANS IN SPACE · ISS - Starliner CFT Launched June 5, 2024, 14:52:14 UTC · Butch Wilmore · Sunita Williams · ISS - Soyuz ms-26. Launched September 11, ..."
dragged-0448,6,outdated,How many people have been on the International Space Station?,Over 260,2024-02-23,0,conflict,258 individuals (as of May 2022),conflict,,"The International Space Station (ISS) is a multi-nation construction project that is the largest single structure humans ever put into space. Its main construction was completed between 1998 and 2011, although the station continually evolves to include new missions and experiments. It has been continuously occupied since Nov. 2, 2000. The ISS is not owned by one single nation and is a ""co-operative programme"" between Europe, the United States, Russia, Canada and Japan, according to the European Space Agency (ESA). The International Space Station costs about $3 billion per year for NASA to operate, roughly a third of the human spaceflight budget, according to the agency's Office of the inspector general. As of May 2022, 258 individuals from 20 countries have visited the International Space Station. The top participating countries include the United States (158 people) and Russia (54 people). Astronaut time and research time on the space station are allocated to space agencies according to how much money or resources (such as modules or robotics) they contribute. The ISS includes contributions from 15 nations. NASA (United States), Roscosmos (Russia) and the European Space Agency are the major partners of the space station and contribute most of the funding; the other partners are the Japanese Aerospace Exploration Agency and the Canadian Space Agency. Through a private company called Axiom Space, private astronauts are starting to work on the orbiting complex, from time to time; additionally, astronauts from other nations such as the United Arab Emirates do fly occasionally to the ISS. ISS live views This NASA livestream shows high definition views from the ISS as it orbits Earth. The external camera is mounted on the station's Harmony module. According to NASA's video description ""If the Harmony module camera is not available due to operational considerations for a longer period of time, a continuous loop of recorded Earth views will be displayed with the caption 'Previously Recorded.' "" Current plans call for the space station to be operated through at least 2024, with the partners discussing a possible extension."
dragged-0448,7,outdated,How many people have been on the International Space Station?,Over 260,2020-10-23,0,noise,,noise,,"20 years of humankind permanently occupying the space station. How many countries are involved in the International Space Station? The partnership of five space agencies representing 15 countries provide for and operate the ISS. These countries include the United States, Russia, Canada, Japan and the participating countries of the European Space Agency. How was the ISS built? Astronaut Stephen K. Robinson, STS-114 mission specialist, is anchored to the extended ISS’s Canadarm-2 during a spacewalk to repair the Control moment Gyroscopes. Credit: NASA Constructing the ISS was a joint mission over the course of 13 years by many countries including the United States, Russia, Japan and Europe. Different modules of the ISS were constructed on Earth by thousands of engineers and launched by Russia’s Proton rocket and the United States’ space shuttles. Fun Fact:Space shuttle Atlantis on display at Kennedy Space Center Visitor Complex delivered the U.S. laboratory module Destiny along with many other vital components. Who is on the ISS? As of mid-October 2020, six astronauts are aboard the ISS. Keep up to date with who is on the station at NASA ISS webpage. Four astronauts are preparing to launch soon on a SpaceX Crew Dragon, including NASA astronauts Michael Hopkins, Victor Glover, Shannon Walker and JAXA astronaut Soichi Noguchi. Learn more about this launch and other upcoming launches on the launch calendar. How long do astronauts stay on the ISS? The average mission length for an astronaut is six months or 182 days, but the amount of time varies based on their mission. Who has been on the ISS the longest? Astronaut Scott Kelly holds the record for the longest single spaceflight at 340 days. For the longest cumulative days in space, astronaut Peggy Whitson holds the record at a total of 665 days. Fun Fact: Astronaut Scott Kelly is one of the 2020 Astronaut Hall of Fame inductees. Visit the Astronaut Hall of Fame to learn more about this prestigious honor."
dragged-0450,0,outdated,How many countries have recognized same-sex marriage?,38,,missing,noise,,noise,,"The Constitutional Court of Austria ruled on December 4, 2017 that denial of marriage equality was discriminatory, legalizing same-sex marriage. Marriage equality took effect January 1, 2019. Taiwan: The Taiwan Constitutional Court ruled in 2017 that marriage could not be restricted to opposite-sex couples and gave parliament two years to enact legislation legalizing same-sex marriage. Parliament passed legislation to legalize same-sex marriage which went into effect May 24, 2019, making Taiwan the first country to enact marriage equality in Asia. Ecuador: Legalized after Ecuador’s Constitutional Court found on June 12, 2019 that its ban was unconstitutional, marriage equality took effect in Ecuador on July 8, 2019. International Institutions & Marriage Equality The Inter-American Court of Human Rights is an independent judicial institution of the Organization of American States. In 2018, it issued an advisory opinion to Costa Rica that signatories of the American Convention on Human Rights are obliged to make same-sex marriage legal. The Court’s guidance applies to 20 signatory countries and has proven a powerful tool in advocating for marriage equality in these countries. The European Court of Justice (ECJ) serves as a high court in the European Union. In 2018, the ECJ determined that all EU countries were required to recognize the same-sex marriages of EU and non-EU citizens for purposes of immigration, regardless of whether same-sex marriage is legal in those countries. In recognition of this decision, the Supreme Administrative Court of Bulgaria affirmed in 2019 that the country would recognize such same-sex marriages for the purposes of immigration. Methodology This page is based on a review of legislation and judicial decisions recognizing same-sex marriage. It does not identify countries that recognize other kinds of relationships between same-sex couples, such as civil unions, registered partnerships or domestic partnerships."
dragged-0450,4,outdated,How many countries have recognized same-sex marriage?,38,,missing,conflict,more than 30 countries and territories,noise,'more than 30' — 38과 양립하나 구체 답 아님 → 무관,"Thailand will become the first Southeast Asian nation to legalize same-sex marriage, joining a list of more than 30 countries and territories globally."
dragged-0450,5,outdated,How many countries have recognized same-sex marriage?,38,,missing,noise,,noise,,"Europe More than half of the countries that have marriage equality are in Western Europe. Same-sex marriage has been legalized in the Netherlands (2001), Belgium (2003), Spain (2005), Norway (2009), Sweden (2009), Portugal (2010), Iceland (2010), Denmark (2012), France (2013), the United Kingdom (2013), Luxembourg (2015), Ireland (2015), Finland (2017), Malta (2017), Germany (2017), Austria (2019), and Switzerland (2021). In Italy, the parliament approved civil unions for same-sex couples in 2016, but same-sex marriage is not legal. Lawmakers in Andorra voted in 2022 to convert all same-sex civil unions to civil marriages and legalize same-sex marriage. The changes will take effect in early 2023. Meanwhile, Slovenia made history in 2022 as the first country of the former Yugoslavia to legalize marriage and adoption for same-sex couples. “More than half of the countries that have marriage equality are in Western Europe.” Despite this, same-sex marriage remains restricted in much of Central and Eastern Europe. A 2019 Pew Research Center poll found that support for legal recognition of same-sex marriage was 28 percent in Lithuania and 14 percent in Ukraine. Support in Poland and Hungary has increased in recent years, to 47 percent and 49 percent, respectively, though both maintain bans on same-sex marriage. At least ten other countries in Central and Eastern Europe have such prohibitions. Estonia allows civil unions, though popular support for marriage equality in the Baltic states is low. The Czech Republic and Hungary recognize same-sex partnerships. In 2018, a Budapest court ruled that same-sex marriages performed abroad must be recognized as partnerships."
dragged-0451,0,outdated,Who posted the most-liked tweet last year?,Elon Musk,,0,noise,,noise,,"Top 30 The following table lists the top 30 most-liked tweets on X, the account that posted it, the total number of likes rounded down to the nearest hundred thousand, and the date it was originally posted. Posts that have an identical number of likes are listed in date order with the most recent post ranked highest. The notes provide the details surrounding the post. Deleted tweet Rank Tweet Posted by Likes (millions) Date posted Context 1 [It is with immeasurable grief that we confirm the passing of Chadwick Boseman. Chadwick was diagnosed with stage III colon cancer in 2016, and battled with it these last 4 years as it progressed to stage IV... ] [6] Tweet announcing the death of American actor Chadwick Boseman. Boseman died after complications with colon cancer, which he had been diagnosed with four years prior; the diagnosis was only made public after his death.[7] It became the most-liked tweet in the history of Twitter within 24 hours of its being posted, and was the most-liked tweet of 2020.[8] Swedish environmental activist Greta Thunberg tweeted this in response to British-American internet personality Andrew Tate, who posted a tweet taunting her with the emissions of his car collection.[16] Kobe was a legend on the court and just getting started in what would have been just as meaningful a second act. To lose Gianna is even more heartbreaking to us as parents. Michelle and I send love and prayers to Vanessa and the entire Bryant family on an unthinkable day.[24] Following Andrew Tate's arrest in Romania, there was a debunked[27] rumor that the authorities arrested Tate because a video he posted taunting Thunberg included a pizza box from a Romanian pizzeria, indicating he was in the country.[28][29] BTS member Jungkook posted a selfie featuring his newly dyed blond hair.[34] The tweet surpassed 1 million likes in 58 minutes.[35]"
dragged-0451,3,outdated,Who posted the most-liked tweet last year?,Elon Musk,,0,noise,,noise,,"0 Barack Obama wrote this tweet in tribute to American basketball player Kobe Bryantafter news of his and his daughter Gianna’s deaths in a helicopter crash surfaced. According to Twitter’s year-end review, it was the second most-liked tweet of 2020. 7 Congratulations to the Astronauts that left Earth today. Good choice. Andy Milonakis @andymilonakis 3.4 May 30, 2020 American comedian Andy Milonakisposted this tweet in response to the launch of Crew Dragon Demo-2 by SpaceX on May 30, 2020, during the ongoing COVID-19 pandemic and George Floyd protests. According to Twitter’s year-end review, it was the third most-liked tweet of 2020. 8 this is what happens when you don’t recycle your pizza boxes Greta Thunberg @GretaThunberg 3.3 December 30, 2022 Following Andrew Tate’s arrest in Romania, there was a debunked rumour that the authorities arrested Tate because a video he posted taunting Thunberg included a pizza box from a Romanian pizzeria, indicating he was in the country. 9 hello literally everyone Twitter @Twitter 3.1 October 4, 2021 Twitter tweeted this on a day when Facebook, Inc.-owned social media platforms, such as Facebook, Instagram, and WhatsApp, suffered a major, worldwide outage. According to Twitter’s year-end review, it was the third most-liked tweet of 2021.After Twitter rebranded into X in July 2023, the original Tweet author changed to the new, rebranded account. 10 😙 Jungkook @BTS_twt 3.1 January 24, 2021 BTS member Jungkook posted a selfie featuring his newly dyed blond hair."
dragged-0451,7,outdated,Who posted the most-liked tweet last year?,Elon Musk,2024-02-10,0,noise,,noise,,Top 15 most-liked tweets (posts) of all time on 𝕏/Twitter: 1. Chadwick Boseman death tweet - 6.8Million likes 2. Coca-Cola tweet - 4.5M likes ...
